Hour,m5a.large,t2.large,m4.4xlarge,m5.4xlarge,c4.8xlarge,t3.small,t2.2xlarge,m5.2xlarge,r5.large,c5.4xlarge,t3.medium,m5a.2xlarge,t3a.small,c5ad.8xlarge,c5d.4xlarge,c5.xlarge,c5.large,c5ad.2xlarge,m5d.large,t3.large,m5.12xlarge,t2.xlarge,i3.xlarge,i3.4xlarge,c5n.large,c3.xlarge,c5a.2xlarge,c4.large,t3.micro,c5ad.4xlarge,c5d.18xlarge,c4.2xlarge,c4.4xlarge,c3.2xlarge,m4.2xlarge,m5d.xlarge,m5ad.large,i3.2xlarge,c5.18xlarge,m5d.4xlarge,c3.large,c5.2xlarge,m5d.8xlarge,c5ad.xlarge,c5d.9xlarge,m3.medium,m5.xlarge,c4.xlarge,c5d.xlarge,t3.2xlarge,r3.xlarge,m5d.2xlarge,c5d.2xlarge,t2.medium,t2.small,t3.xlarge,t3.nano
21996,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
21997,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
21998,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
21999,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22000,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22001,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22002,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22003,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22004,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22005,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22006,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22007,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22008,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22009,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22010,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22011,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22012,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22013,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22014,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22015,5,0,0,0,0,10,0,0,0,223,6,0,0,0,0,80,111,0,17,3,0,0,0,0,0,0,0,19,38,0,2,921,40,0,0,75,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,119,0,13,15,0,0
22016,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22017,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22018,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22019,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22020,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22021,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22022,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22023,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22024,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22025,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22026,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22027,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22028,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22029,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22030,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22031,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22032,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22033,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22034,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22035,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22036,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22037,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22038,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22039,5,0,0,0,0,9,0,0,0,220,7,0,0,0,0,43,71,0,18,4,0,0,0,0,0,0,0,38,37,0,4,1226,29,0,0,75,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,119,0,12,15,0,0
22040,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22041,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22042,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22043,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22044,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22045,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22046,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22047,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22048,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22049,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22050,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22051,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22052,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22053,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22054,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22055,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22056,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22057,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22058,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22059,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22060,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22061,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22062,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22063,4,0,0,0,0,9,0,0,0,199,8,0,0,0,0,4,92,0,18,3,0,0,0,0,0,0,0,24,49,0,4,1044,33,0,0,75,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22064,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22065,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22066,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22067,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22068,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22069,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22070,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22071,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22072,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22073,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22074,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22075,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22076,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22077,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22078,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22079,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22080,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22081,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22082,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22083,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22084,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22085,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22086,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22087,4,0,0,0,0,9,0,0,0,208,8,0,0,0,0,4,85,0,18,4,0,0,0,0,0,0,0,33,41,0,4,1120,32,0,0,75,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22088,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22089,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22090,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22091,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22092,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22093,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22094,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22095,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22096,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22097,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22098,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22099,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22100,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22101,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22102,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22103,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22104,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22105,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22106,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22107,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22108,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
22109,4,0,0,0,0,9,0,0,0,108,8,0,0,0,0,4,51,0,18,4,0,0,0,0,0,0,0,67,43,0,4,1402,140,0,0,75,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,119,0,11,15,0,0
